InvID,ProductID,ProductName,WarehouseLocation,Availability,Demand,OrderDate
290,67,"Pace, Perez and White Perfume","Vadodara, Gujarat",285.0,455.0,2023-06-01
291,100,Odom and Sons Moisturizer,"Madurai, Tamil Nadu",0.0,187.0,2023-01-11
292,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,81.0,2022-02-09
293,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",,381.0,2022-08-09
294,35,Crawford-Mccarthy Perfume,"Mysuru, Karnataka",0.0,399.0,2023-03-26
295,57,Walker PLC Laptop,"Dehradun, Uttarakhand",,467.0,2022-08-28
296,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",333.0,454.0,2023-07-11
297,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",68.0,353.0,2024-08-03
298,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",0.0,131.0,2023-11-04
299,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",82.0,470.0,2023-03-29
300,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",103.0,209.0,2022-05-14
301,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",0.0,102.0,2024-05-30
302,38,Porter-James Camera,"Kolkata, West Bengal",0.0,215.0,2022-03-12
303,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",385.0,406.0,2022-06-23
304,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",308.0,483.0,2024-07-28
305,40,"Jones, Tran and Murray Massage Oil","Ahmedabad, Gujarat",0.0,125.0,2022-07-18
306,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",215.0,407.0,2023-12-07
307,36,Brown-Larson Perfume,"Surat, Gujarat",188.0,293.0,2023-04-06
308,77,Moody LLC Stapler,"Pune, Maharashtra",0.0,335.0,2023-09-29
309,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",275.0,413.0,2022-08-15
310,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",104.0,218.0,2023-09-08
311,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",311.0,371.0,2023-09-18
312,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",235.0,401.0,2024-02-05
313,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",153.0,411.0,2024-04-28
314,6,"Austin, Rodriguez and Rodgers Protein Powder","Cuttack, Odisha",0.0,51.0,2022-07-23
315,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",169.0,355.0,2022-03-26
316,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",64.0,311.0,2024-08-05
317,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",66.0,491.0,2024-07-04
318,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,111.0,2023-04-20
319,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",0.0,87.0,2023-02-07
320,60,Scott-Daniels Washing Machine,"Jammu, J&K",,398.0,2022-01-27
321,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",61.0,485.0,2022-09-23
322,7,Smith PLC Vase,"Bhubaneswar, Odisha",0.0,66.0,2022-08-06
323,36,Brown-Larson Perfume,"Surat, Gujarat",207.0,325.0,2023-08-27
324,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",136.0,403.0,2022-03-12
325,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",0.0,150.0,2022-06-21
326,97,Willis-Davenport Tablet,"Delhi, Delhi",186.0,472.0,2023-07-18
327,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",0.0,,2023-07-28
328,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",0.0,,2024-07-10
329,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",0.0,89.0,2023-07-20
330,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",40.0,201.0,2022-12-09
331,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",180.0,323.0,2022-04-02
332,100,Odom and Sons Moisturizer,"Madurai, Tamil Nadu",0.0,163.0,2023-11-04
333,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,326.0,2022-07-26
334,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",30.0,188.0,2024-08-17
335,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,115.0,2023-11-02
336,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",0.0,406.0,2022-09-24
337,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",371.0,427.0,2024-07-01
338,89,"Fuller, Carter and Schaefer Shampoo","Cuttack, Odisha",0.0,284.0,2024-03-20
339,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",65.0,,2023-08-19
340,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",21100.0,485.0,2024-04-16
341,48,Harris Group Foundation,"Visakhapatnam, Andhra Pradesh",277.0,413.0,2023-10-12
342,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,268.0,2024-01-18
343,79,Santiago LLC Refrigerator,"Amritsar, Punjab",160.0,167.0,2024-02-17
344,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",465.0,488.0,2023-04-01
345,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",0.0,213.0,2024-06-15
346,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,105.0,2022-06-19
347,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",0.0,210.0,2024-02-07
348,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,98.0,2023-04-29
349,4,Chan Group Curtains,"Mysuru, Karnataka",55.0,464.0,2024-01-13
350,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",0.0,346.0,2024-02-23
351,39,Cunningham Group Tablet,"Pune, Maharashtra",128.0,198.0,2024-08-08
352,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",0.0,197.0,2023-12-03
353,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",0.0,79.0,2022-04-24
354,49,Frederick Group Vase,"Mysuru, Karnataka",151.0,337.0,2022-08-11
355,85,Liu Group Cushion,"Indore, Madhya Pradesh",0.0,16700.0,2022-08-19
356,58,Cannon Inc Perfume,"Kochi, Kerala",0.0,,2023-05-30
357,36,Brown-Larson Perfume,"Surat, Gujarat",67.0,134.0,2023-01-26
358,95,Hicks LLC Smartwatch,"Srinagar, J&K",0.0,303.0,2023-11-16
359,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",12.0,297.0,2023-08-24
360,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",26.0,370.0,2024-02-27
361,7,Smith PLC Vase,"Bhubaneswar, Odisha",146.0,210.0,2022-08-31
362,15,Walker-Jones Notebook,"Hyderabad, Telangana",147.0,448.0,2024-08-16
363,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",48.0,165.0,2023-05-04
364,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",,362.0,2024-09-01
365,86,"Johnson, Carroll and Barton Lipstick","Raipur, Chhattisgarh",0.0,188.0,2022-02-02
366,35,Crawford-Mccarthy Perfume,"Mysuru, Karnataka",0.0,77.0,2023-07-31
367,39,Cunningham Group Tablet,"Pune, Maharashtra",230.0,387.0,2023-09-06
368,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,114.0,2024-06-15
369,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",51.0,257.0,2022-05-19
370,56,Fischer-Chandler Camera,"Hyderabad, Telangana",0.0,134.0,2023-08-21
371,79,Santiago LLC Refrigerator,"Amritsar, Punjab",96.0,462.0,2023-07-25
372,57,Walker PLC Laptop,"Dehradun, Uttarakhand",0.0,63.0,2022-03-15
373,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",0.0,233.0,2023-10-29
374,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",310.0,325.0,2022-03-11
375,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",,208.0,2022-06-13
376,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",0.0,300.0,2023-08-14
377,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,87.0,2023-02-21
378,42,Brewer-Fowler Lipstick,"Guwahati, Assam",0.0,450.0,2023-05-12
379,60,Scott-Daniels Washing Machine,"Jammu, J&K",0.0,333.0,2022-08-29
380,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",213.0,453.0,2023-04-03
381,49,Frederick Group Vase,"Mysuru, Karnataka",135.0,247.0,2024-05-13
382,4,Chan Group Curtains,"Mysuru, Karnataka",100.0,168.0,2022-03-01
383,20,Juarez LLC Marker,"Indore, Madhya Pradesh",21.0,139.0,2023-12-14
384,86,"Johnson, Carroll and Barton Lipstick","Raipur, Chhattisgarh",468.0,481.0,2023-01-08
385,38,Porter-James Camera,"Kolkata, West Bengal",84.0,274.0,2022-07-07
386,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",53.0,453.0,2022-05-21
387,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",0.0,249.0,2023-12-19
388,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",219.0,272.0,2022-02-27
389,39,Cunningham Group Tablet,"Pune, Maharashtra",125.0,275.0,2023-02-17
390,79,Santiago LLC Refrigerator,"Amritsar, Punjab",0.0,221.0,2023-10-04
391,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",231.0,468.0,2022-09-04
392,80,Phillips-Lewis Camera,"Kochi, Kerala",0.0,161.0,2023-05-15
393,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",0.0,340.0,2022-12-18
394,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,189.0,2022-01-18
395,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",304.0,451.0,2023-07-27
396,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",45.0,55.0,2023-08-05
397,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",285.0,303.0,2022-06-03
398,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",139.0,334.0,2023-02-05
399,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",270.0,413.0,2023-01-16
400,85,Liu Group Cushion,"Indore, Madhya Pradesh",175.0,232.0,2024-03-14
401,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",0.0,140.0,2022-09-16
402,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",10.0,76.0,2022-12-05
403,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",0.0,163.0,2024-08-03
404,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",99.0,161.0,2024-08-07
405,79,Santiago LLC Refrigerator,"Amritsar, Punjab",213.0,415.0,2022-04-06
406,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",0.0,84.0,2023-03-30
407,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",211.0,404.0,2022-07-14
408,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",176.0,356.0,2024-04-15
409,64,Browning-Burgess Vase,"Mysuru, Karnataka",,261.0,2024-01-26
410,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",292.0,333.0,2024-07-03
411,64,Browning-Burgess Vase,"Mysuru, Karnataka",151.0,273.0,2022-03-06
412,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",0.0,278.0,2022-06-16
413,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,194.0,2023-04-28
414,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",156.0,376.0,2023-07-13
415,97,Willis-Davenport Tablet,"Delhi, Delhi",148.0,205.0,2023-08-20
416,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",0.0,320.0,2023-10-24
417,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",16.0,324.0,2023-11-27
418,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,325.0,2024-04-24
419,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",144.0,420.0,2023-11-06
420,67,"Pace, Perez and White Perfume","Vadodara, Gujarat",113.0,146.0,2023-09-02
421,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",317.0,387.0,2022-12-08
422,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,189.0,2023-07-04
423,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",109.0,306.0,2022-09-01
424,60,Scott-Daniels Washing Machine,"Jammu, J&K",234.0,46800.0,2023-04-05
425,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",0.0,419.0,2022-11-25
426,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",0.0,257.0,2024-02-04
427,38,Porter-James Camera,"Kolkata, West Bengal",1900.0,200.0,2024-05-08
428,73,Hunt Ltd Smartphone,"Gurugram, Haryana",0.0,258.0,2024-03-23
429,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",58.0,239.0,2023-10-01
430,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",0.0,85.0,2024-01-26
431,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",0.0,227.0,2022-06-30
432,79,Santiago LLC Refrigerator,"Amritsar, Punjab",0.0,247.0,2023-08-14
433,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",0.0,125.0,2024-06-19
434,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,213.0,2024-01-13
435,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",,143.0,2024-04-07
436,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",348.0,393.0,2022-12-04
437,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",202.0,402.0,2024-04-29
438,93,Dillon-Doyle Eraser,"Lucknow, Uttar Pradesh",0.0,378.0,2022-05-23
439,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",0.0,128.0,2022-08-31
440,67,"Pace, Perez and White Perfume","Vadodara, Gujarat",0.0,267.0,2024-03-12
441,97,Willis-Davenport Tablet,"Delhi, Delhi",0.0,,2023-01-19
442,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",0.0,140.0,2022-06-11
443,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",46.0,96.0,2022-07-23
444,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",297.0,486.0,2022-08-30
445,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",43.0,123.0,2022-05-22
446,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",0.0,334.0,2024-01-01
447,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",118.0,454.0,2023-03-12
448,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,111.0,2024-02-21
449,56,Fischer-Chandler Camera,"Hyderabad, Telangana",181.0,185.0,2024-02-14
450,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",492.0,500.0,2024-02-15
451,89,"Fuller, Carter and Schaefer Shampoo","Cuttack, Odisha",284.0,359.0,2022-10-08
452,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",0.0,202.0,2022-08-05
453,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",238.0,288.0,2023-03-26
454,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",0.0,,2022-01-28
455,57,Walker PLC Laptop,"Dehradun, Uttarakhand",24.0,108.0,2023-10-27
456,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",344.0,372.0,2023-04-24
457,57,Walker PLC Laptop,"Dehradun, Uttarakhand",269.0,,2022-10-27
458,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",0.0,149.0,2023-02-18
459,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",24.0,394.0,2022-09-02
460,75,Hunt-Erickson Tablet,"Kochi, Kerala",0.0,141.0,2024-02-22
461,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",142.0,252.0,2022-08-16
462,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",109.0,128.0,2022-01-30
463,75,Hunt-Erickson Tablet,"Kochi, Kerala",0.0,210.0,2023-11-11
464,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,174.0,2022-03-27
465,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",,486.0,2024-06-06
466,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",82.0,116.0,2023-02-07
467,73,Hunt Ltd Smartphone,"Gurugram, Haryana",233.0,362.0,2023-11-13
468,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",,270.0,2022-03-09
469,75,Hunt-Erickson Tablet,"Kochi, Kerala",71.0,455.0,2024-06-01
470,48,Harris Group Foundation,"Visakhapatnam, Andhra Pradesh",0.0,424.0,2024-01-10
471,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",148.0,457.0,2023-05-13
472,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",316.0,360.0,2024-01-15
473,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",215.0,348.0,2022-10-18
474,78,Hernandez-Campos Cushion,"Pune, Maharashtra",377.0,498.0,2023-04-08
475,58,Cannon Inc Perfume,"Kochi, Kerala",1.0,125.0,2022-02-11
476,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",0.0,242.0,2022-12-29
477,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",352.0,,2023-06-26
478,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",0.0,413.0,2022-02-12
479,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,110.0,2022-12-18
480,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,127.0,2024-03-04
481,56,Fischer-Chandler Camera,"Hyderabad, Telangana",0.0,68.0,2024-03-26
482,60,Scott-Daniels Washing Machine,"Jammu, J&K",254.0,367.0,2022-06-21
483,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,76.0,2024-04-05
484,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",0.0,129.0,2022-04-12
485,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",,223.0,2023-06-04
486,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",387.0,457.0,2023-05-08
487,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",14750.0,329.0,2024-08-21
488,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",0.0,273.0,2023-09-15
489,49,Frederick Group Vase,"Mysuru, Karnataka",0.0,72.0,2023-11-10
490,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",96.0,338.0,2023-01-18
491,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",78.0,242.0,2022-09-07
492,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",,96.0,2023-09-19
493,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",60.0,492.0,2024-05-22
494,64,Browning-Burgess Vase,"Mysuru, Karnataka",126.0,329.0,2024-07-07
495,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",91.0,142.0,2023-01-22
496,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,283.0,2024-01-31
497,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,80.0,2023-09-16
498,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",9.0,338.0,2023-05-10
499,93,Dillon-Doyle Eraser,"Lucknow, Uttar Pradesh",101.0,141.0,2022-11-11
500,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",44.0,364.0,2024-04-20
501,55,Quinn-Brooks Moisturizer,"Patna, Bihar",183.0,188.0,2024-02-28
502,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",0.0,51.0,2024-03-14
503,88,Brandt-Hayes Microwave,"Vadodara, Gujarat",0.0,398.0,2022-04-15
504,85,Liu Group Cushion,"Indore, Madhya Pradesh",81.0,190.0,2023-03-01
505,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",244.0,258.0,2024-07-04
506,20,Juarez LLC Marker,"Indore, Madhya Pradesh",0.0,101.0,2023-04-03
507,58,Cannon Inc Perfume,"Kochi, Kerala",,105.0,2023-10-21
508,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",303.0,456.0,2023-05-23
509,77,Moody LLC Stapler,"Pune, Maharashtra",0.0,206.0,2023-08-08
510,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",146.0,169.0,2022-01-14
511,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",0.0,86.0,2023-11-29
512,91,"Moss, Shaw and Garcia Air Conditioner","Ranchi, Jharkhand",0.0,148.0,2024-03-22
513,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",114.0,238.0,2022-12-07
514,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",0.0,268.0,2023-07-19
515,80,Phillips-Lewis Camera,"Kochi, Kerala",0.0,192.0,2023-04-06
516,20,Juarez LLC Marker,"Indore, Madhya Pradesh",174.0,425.0,2024-04-15
517,6,"Austin, Rodriguez and Rodgers Protein Powder","Cuttack, Odisha",57.0,204.0,2023-06-05
518,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,283.0,2022-03-11
519,84,Miller Group Smartphone,"Hyderabad, Telangana",0.0,62.0,2022-05-04
520,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",317.0,451.0,2022-01-21
521,60,Scott-Daniels Washing Machine,"Jammu, J&K",21800.0,481.0,2023-04-19
522,100,Odom and Sons Moisturizer,"Madurai, Tamil Nadu",0.0,307.0,2023-05-20
523,78,Hernandez-Campos Cushion,"Pune, Maharashtra",0.0,56.0,2024-08-13
524,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",143.0,231.0,2023-12-21
525,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",97.0,417.0,2022-05-03
526,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",0.0,234.0,2023-12-14
527,42,Brewer-Fowler Lipstick,"Guwahati, Assam",129.0,142.0,2024-01-09
528,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",0.0,86.0,2023-11-15
529,39,Cunningham Group Tablet,"Pune, Maharashtra",234.0,465.0,2022-09-11
530,69,Bennett LLC Marker,"Mysuru, Karnataka",196.0,340.0,2024-06-22
531,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",111.0,425.0,2023-02-14
532,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,259.0,2023-02-11
533,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",17.0,149.0,2023-10-30
534,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",0.0,59.0,2023-11-30
535,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",126.0,,2023-10-18
536,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",,73.0,2024-05-23
537,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",0.0,337.0,2023-02-03
538,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",197.0,244.0,2023-03-12
539,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",0.0,263.0,2023-04-02
540,88,Brandt-Hayes Microwave,"Vadodara, Gujarat",,246.0,2024-02-24
541,56,Fischer-Chandler Camera,"Hyderabad, Telangana",0.0,113.0,2023-02-13
542,42,Brewer-Fowler Lipstick,"Guwahati, Assam",0.0,223.0,2023-12-09
543,79,Santiago LLC Refrigerator,"Amritsar, Punjab",199.0,205.0,2022-04-23
544,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",24.0,132.0,2024-05-31
545,39,Cunningham Group Tablet,"Pune, Maharashtra",0.0,240.0,2023-03-18
546,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",0.0,138.0,2022-05-08
547,90,Johnson Ltd Washing Machine,"Kanpur, Uttar Pradesh",0.0,403.0,2023-07-19
548,86,"Johnson, Carroll and Barton Lipstick","Raipur, Chhattisgarh",104.0,231.0,2024-02-19
549,48,Harris Group Foundation,"Visakhapatnam, Andhra Pradesh",0.0,120.0,2022-07-17
550,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",253.0,,2023-02-04
551,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",0.0,,2022-01-10
552,4,Chan Group Curtains,"Mysuru, Karnataka",28.0,52.0,2024-01-22
553,6,"Austin, Rodriguez and Rodgers Protein Powder","Cuttack, Odisha",0.0,123.0,2022-07-15
554,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",400.0,460.0,2022-10-22
555,73,Hunt Ltd Smartphone,"Gurugram, Haryana",0.0,267.0,2022-08-09
556,26,Nichols-Jones Refrigerator,"Chandigarh, UT",123.0,491.0,2024-02-21
557,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",0.0,104.0,2023-11-15
558,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",0.0,252.0,2024-07-03
559,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",0.0,73.0,2022-12-02
560,79,Santiago LLC Refrigerator,"Amritsar, Punjab",27.0,261.0,2024-02-03
561,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",8250.0,,2022-09-25
562,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,70.0,2022-01-14
563,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",133.0,297.0,2022-04-20
564,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",85.0,140.0,2024-03-09
565,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",302.0,311.0,2023-03-23
566,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",0.0,189.0,2023-05-10
567,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",149.0,464.0,2023-04-13
568,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,102.0,2023-07-26
569,6,"Austin, Rodriguez and Rodgers Protein Powder","Cuttack, Odisha",305.0,323.0,2023-03-23
570,57,Walker PLC Laptop,"Dehradun, Uttarakhand",435.0,,2023-06-18
571,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",3.0,487.0,2023-07-24
