SnapshotInvID,ProductID,ProductName,WarehouseLocation,unitsAvailable,unitsDemanded,SnapshotDate
290,47,"Wilkins, Wright and Williams Smartphone","Noida, Uttar Pradesh",0.0,424.0,2023-03-01
291,11,Johnson and Sons Laptop,"Visakhapatnam, Andhra Pradesh",24.0,49100.0,2024-09-01
292,86,Zuniga-Black Air Conditioner,"Kanpur, Uttar Pradesh",30.0,371.0,2022-04-01
293,56,Curry LLC Protein Powder,"Bhopal, Madhya Pradesh",0.0,311.0,2024-01-01
294,45,Miller Ltd Lipstick,"Ahmedabad, Gujarat",106.0,151.0,2022-12-01
295,59,"Stephenson, Weber and Bailey Lipstick","Delhi, Delhi",0.0,252.0,2024-01-01
296,96,Johnson-Chapman Perfume,"Vadodara, Gujarat",116.0,461.0,2022-07-01
297,73,"Jordan, West and Garcia Yoga Mat","Mysuru, Karnataka",0.0,57.0,2024-03-01
298,75,Chen PLC Perfume,"Jaipur, Rajasthan",197.0,237.0,2023-04-01
299,51,"Williams, Barnes and Thompson Vacuum Cleaner","Patna, Bihar",384.0,435.0,2022-04-01
300,31,"Huang, White and Mcclure Washing Machine","Shimla, Himachal Pradesh",0.0,64.0,2024-04-01
301,33,"Robertson, Briggs and Hall Smartwatch","Vijayawada, Andhra Pradesh",0.0,114.0,2024-05-01
302,85,Hobbs-Hanson Refrigerator,"Vadodara, Gujarat",43.0,267.0,2024-05-01
303,28,Hernandez-Patel Wall Clock,"Jaipur, Rajasthan",0.0,257.0,2024-05-01
304,88,Gonzalez-Cole Cushion,"Ahmedabad, Gujarat",307.0,445.0,2024-01-01
305,39,"Smith, Hill and Woods Perfume","Visakhapatnam, Andhra Pradesh",0.0,,2023-11-01
306,42,Robinson Ltd Curtains,"Bengaluru, Karnataka",343.0,449.0,2022-06-01
307,63,Cantu-Phillips Headphones,"Nagpur, Maharashtra",0.0,,2022-09-01
308,6,Jordan Ltd Perfume,"Vadodara, Gujarat",0.0,341.0,2022-01-01
309,62,"Wang, Griffin and Cook Foundation","Guwahati, Assam",170.0,382.0,2024-03-01
310,3,"Schultz, Avila and Foster Table Lamp","Kolkata, West Bengal",0.0,111.0,2022-12-01
311,37,Reyes Ltd Lipstick,"Gurugram, Haryana",57.0,439.0,2022-07-01
312,21,"Bass, Wright and Jones Table Lamp","Bengaluru, Karnataka",0.0,114.0,2024-01-01
313,30,"Miller, Riggs and Riley Shampoo","Noida, Uttar Pradesh",0.0,117.0,2023-12-01
314,68,"Hernandez, Martin and Anderson Protein Powder","Cuttack, Odisha",195.0,259.0,2024-03-01
315,89,James Ltd Smartphone,"Noida, Uttar Pradesh",0.0,,2023-01-01
316,79,"Grant, Johnson and Allen Smartphone","Visakhapatnam, Andhra Pradesh",0.0,82.0,2022-07-01
317,77,"Simpson, Davis and Garcia Camera","Ranchi, Jharkhand",283.0,400.0,2024-09-01
318,55,"Carney, Ford and Lamb Massage Oil","Srinagar, J&K",0.0,380.0,2023-06-01
319,26,Simmons-Stevens Massage Oil,"Chandigarh, UT",0.0,76.0,2024-03-01
320,70,Williams-Perkins Shampoo,"Vijayawada, Andhra Pradesh",39.0,145.0,2022-07-01
321,69,"Curry, Cervantes and Jackson Vase","Bengaluru, Karnataka",0.0,187.0,2022-11-01
322,61,Montoya-Holden Curtains,"Hyderabad, Telangana",381.0,385.0,2023-10-01
323,89,James Ltd Smartphone,"Patna, Bihar",375.0,411.0,2024-03-01
324,57,"Bush, Evans and Davidson Smartphone","Ranchi, Jharkhand",0.0,155.0,2022-02-01
325,49,"Brown, Horn and Livingston Massage Oil","Srinagar, J&K",0.0,383.0,2023-07-01
326,21,"Bass, Wright and Jones Table Lamp","Nagpur, Maharashtra",172.0,,2022-04-01
327,4,"Mcdaniel, Mercer and Nash Tablet","Madurai, Tamil Nadu",31.0,94.0,2024-08-01
328,95,Soto-Weaver Cushion,"Kochi, Kerala",0.0,142.0,2024-02-01
329,68,"Hernandez, Martin and Anderson Protein Powder","Delhi, Delhi",318.0,365.0,2023-06-01
330,97,"Porter, Harper and Gomez Tablet","Noida, Uttar Pradesh",230.0,485.0,2023-05-01
331,52,Simmons Ltd Table Lamp,"Cuttack, Odisha",0.0,82.0,2022-03-01
332,78,Hill-Osborne Face Mask,"Bhopal, Madhya Pradesh",0.0,210.0,2022-03-01
333,22,"Romero, Patterson and Boyd Stapler","Delhi, Delhi",264.0,302.0,2022-07-01
334,95,Soto-Weaver Cushion,"Bhubaneswar, Odisha",65.0,252.0,2022-12-01
335,12,"Saunders, Smith and Atkins Notebook","Madurai, Tamil Nadu",0.0,198.0,2022-10-01
336,30,"Miller, Riggs and Riley Shampoo","Chandigarh, UT",0.0,210.0,2024-02-01
337,52,Simmons Ltd Table Lamp,"Vadodara, Gujarat",0.0,166.0,2023-02-01
338,65,"Singleton, Everett and Thompson Moisturizer","Kolkata, West Bengal",274.0,301.0,2022-03-01
339,90,"Wilson, Schultz and Ross Air Conditioner","Dehradun, Uttarakhand",47.0,202.0,2024-07-01
340,75,Chen PLC Perfume,"Pune, Maharashtra",142.0,432.0,2022-07-01
341,89,James Ltd Smartphone,"Noida, Uttar Pradesh",0.0,384.0,2023-11-01
342,93,Walker-Choi Protein Powder,"Coimbatore, Tamil Nadu",0.0,194.0,2022-01-01
343,8,Bennett Ltd Microwave,"Vadodara, Gujarat",0.0,410.0,2022-03-01
344,55,"Carney, Ford and Lamb Massage Oil","Patna, Bihar",0.0,424.0,2024-05-01
345,44,Cortez Ltd Protein Powder,"Kolkata, West Bengal",0.0,239.0,2023-09-01
346,75,Chen PLC Perfume,"Madurai, Tamil Nadu",0.0,133.0,2022-07-01
347,13,Christensen-Patrick Foundation,"Guwahati, Assam",214.0,464.0,2022-03-01
348,11,Johnson and Sons Laptop,"Pune, Maharashtra",208.0,441.0,2022-11-01
349,41,Holmes-Wilson Laptop,"Shimla, Himachal Pradesh",293.0,473.0,2023-11-01
350,24,"Gutierrez, Neal and Vargas Table Lamp","Kanpur, Uttar Pradesh",0.0,207.0,2023-10-01
351,37,Reyes Ltd Lipstick,"Patna, Bihar",346.0,476.0,2023-04-01
352,53,Rogers Inc Smartphone,"Guwahati, Assam",0.0,204.0,2022-07-01
353,24,"Gutierrez, Neal and Vargas Table Lamp","Mysuru, Karnataka",0.0,219.0,2022-04-01
354,65,"Singleton, Everett and Thompson Moisturizer","Coimbatore, Tamil Nadu",0.0,164.0,2023-07-01
355,37,Reyes Ltd Lipstick,"Shimla, Himachal Pradesh",54.0,93.0,2023-11-01
356,25,Gordon and Sons Lipstick,"Patna, Bihar",101.0,375.0,2022-06-01
357,90,"Wilson, Schultz and Ross Air Conditioner","Hyderabad, Telangana",156.0,215.0,2022-01-01
358,49,"Brown, Horn and Livingston Massage Oil","Thiruvananthapuram, Kerala",0.0,8300.0,2023-08-01
359,58,Miles-Zhang Lipstick,"Nagpur, Maharashtra",364.0,394.0,2023-06-01
360,56,Curry LLC Protein Powder,"Nagpur, Maharashtra",29.0,97.0,2023-06-01
361,68,"Hernandez, Martin and Anderson Protein Powder","Hyderabad, Telangana",251.0,342.0,2024-06-01
362,96,Johnson-Chapman Perfume,"Pune, Maharashtra",4.0,18000.0,2022-07-01
363,43,"Robertson, Bell and Horn Moisturizer","Lucknow, Uttar Pradesh",166.0,297.0,2022-07-01
364,64,Mendez-Newton Lipstick,"Coimbatore, Tamil Nadu",162.0,167.0,2024-09-01
365,4,"Mcdaniel, Mercer and Nash Tablet","Shimla, Himachal Pradesh",279.0,478.0,2022-09-01
366,94,Sullivan-Brown Shampoo,"Kanpur, Uttar Pradesh",170.0,397.0,2024-06-01
367,50,Bell Group Vitamins,"Noida, Uttar Pradesh",0.0,298.0,2022-02-01
368,26,Simmons-Stevens Massage Oil,"Delhi, Delhi",249.0,,2022-10-01
369,52,Simmons Ltd Table Lamp,"Visakhapatnam, Andhra Pradesh",60.0,205.0,2024-03-01
370,45,Miller Ltd Lipstick,"Vadodara, Gujarat",0.0,174.0,2023-05-01
371,30,"Miller, Riggs and Riley Shampoo","Srinagar, J&K",0.0,226.0,2024-06-01
372,64,Mendez-Newton Lipstick,"Srinagar, J&K",117.0,253.0,2023-07-01
373,91,Garcia-Mills Headphones,"Lucknow, Uttar Pradesh",0.0,56.0,2023-04-01
374,57,"Bush, Evans and Davidson Smartphone","Ranchi, Jharkhand",0.0,316.0,2023-02-01
375,31,"Huang, White and Mcclure Washing Machine","Pune, Maharashtra",54.0,302.0,2022-02-01
376,1,Bullock Group Smartwatch,"Kolkata, West Bengal",17050.0,424.0,2024-08-01
377,33,"Robertson, Briggs and Hall Smartwatch","Vijayawada, Andhra Pradesh",0.0,207.0,2022-01-01
378,35,Davis Inc Washing Machine,"Srinagar, J&K",0.0,188.0,2024-02-01
379,33,"Robertson, Briggs and Hall Smartwatch","Kolkata, West Bengal",0.0,236.0,2023-12-01
380,23,Thornton Inc Smartwatch,"Vijayawada, Andhra Pradesh",0.0,380.0,2023-06-01
381,66,"Harris, Sloan and Mack Refrigerator","Cuttack, Odisha",,232.0,2022-04-01
382,16,Hernandez Inc Moisturizer,"Cuttack, Odisha",0.0,77.0,2024-03-01
383,13,Christensen-Patrick Foundation,"Ranchi, Jharkhand",266.0,337.0,2023-04-01
384,81,Lewis PLC Vacuum Cleaner,"Guwahati, Assam",,462.0,2024-08-01
385,89,James Ltd Smartphone,"Pune, Maharashtra",380.0,475.0,2023-08-01
386,83,Garcia Ltd Pen,"Ranchi, Jharkhand",0.0,129.0,2022-09-01
387,56,Curry LLC Protein Powder,"Vijayawada, Andhra Pradesh",212.0,257.0,2023-02-01
388,3,"Schultz, Avila and Foster Table Lamp","Thiruvananthapuram, Kerala",62.0,171.0,2023-02-01
389,88,Gonzalez-Cole Cushion,"Amritsar, Punjab",160.0,412.0,2022-06-01
390,88,Gonzalez-Cole Cushion,"Mangalore, Karnataka",0.0,70.0,2023-11-01
391,72,Peterson-Garrison Refrigerator,"Kolkata, West Bengal",161.0,287.0,2022-11-01
392,13,Christensen-Patrick Foundation,"Mangalore, Karnataka",0.0,86.0,2023-01-01
393,5,Woods-Rasmussen Smartwatch,"Kolkata, West Bengal",0.0,362.0,2024-01-01
394,13,Christensen-Patrick Foundation,"Lucknow, Uttar Pradesh",179.0,275.0,2023-03-01
395,39,"Smith, Hill and Woods Perfume","Hyderabad, Telangana",208.0,372.0,2022-03-01
396,80,Ortiz-Garcia Laptop,"Vijayawada, Andhra Pradesh",0.0,56.0,2022-06-01
397,93,Walker-Choi Protein Powder,"Ahmedabad, Gujarat",196.0,299.0,2022-12-01
398,73,"Jordan, West and Garcia Yoga Mat","Bhubaneswar, Odisha",0.0,293.0,2024-05-01
399,17,Wolfe-Hood Pen,"Dehradun, Uttarakhand",245.0,345.0,2022-08-01
400,83,Garcia Ltd Pen,"Dehradun, Uttarakhand",0.0,81.0,2023-05-01
401,26,Simmons-Stevens Massage Oil,"Mysuru, Karnataka",118.0,,2022-03-01
402,42,Robinson Ltd Curtains,"Guwahati, Assam",159.0,278.0,2023-01-01
403,46,Frank-Garcia Air Conditioner,"Ranchi, Jharkhand",211.0,367.0,2023-11-01
404,6,Jordan Ltd Perfume,"Mysuru, Karnataka",,319.0,2023-02-01
405,9,"Hodges, Stanley and Sanchez Air Conditioner","Thiruvananthapuram, Kerala",182.0,416.0,2024-05-01
406,90,"Wilson, Schultz and Ross Air Conditioner","Delhi, Delhi",0.0,285.0,2022-09-01
407,96,Johnson-Chapman Perfume,"Amritsar, Punjab",0.0,365.0,2022-05-01
408,20,Lewis Ltd Washing Machine,"Pune, Maharashtra",346.0,445.0,2022-03-01
409,67,Hill PLC Air Conditioner,"Mangalore, Karnataka",0.0,161.0,2022-07-01
410,52,Simmons Ltd Table Lamp,"Kanpur, Uttar Pradesh",108.0,208.0,2024-05-01
411,71,Harris-Ward Smartwatch,"Kolkata, West Bengal",10.0,63.0,2024-01-01
412,90,"Wilson, Schultz and Ross Air Conditioner","Kanpur, Uttar Pradesh",0.0,212.0,2024-07-01
413,63,Cantu-Phillips Headphones,"Noida, Uttar Pradesh",188.0,332.0,2022-03-01
414,14,Acevedo Inc Notebook,"Amritsar, Punjab",0.0,124.0,2023-09-01
415,78,Hill-Osborne Face Mask,"Kochi, Kerala",0.0,228.0,2024-01-01
416,73,"Jordan, West and Garcia Yoga Mat","Visakhapatnam, Andhra Pradesh",326.0,458.0,2022-03-01
417,7,"Jones, Jackson and Rich Marker","Madurai, Tamil Nadu",0.0,295.0,2023-08-01
418,89,James Ltd Smartphone,"Chennai, Tamil Nadu",216.0,408.0,2023-10-01
419,22,"Romero, Patterson and Boyd Stapler","Visakhapatnam, Andhra Pradesh",41.0,373.0,2022-08-01
420,98,Whitney-Garcia Microwave,"Delhi, Delhi",0.0,273.0,2024-02-01
421,68,"Hernandez, Martin and Anderson Protein Powder","Dehradun, Uttarakhand",49.0,480.0,2022-03-01
422,54,"Cook, Hess and Mccormick Laptop","Vadodara, Gujarat",391.0,468.0,2023-11-01
423,4,"Mcdaniel, Mercer and Nash Tablet","Madurai, Tamil Nadu",0.0,260.0,2022-02-01
424,38,Flores Group Moisturizer,"Delhi, Delhi",88.0,488.0,2022-06-01
425,100,Wright-Howard Microwave,"Dehradun, Uttarakhand",0.0,186.0,2022-10-01
426,66,"Harris, Sloan and Mack Refrigerator","Bhubaneswar, Odisha",67.0,388.0,2024-06-01
427,22,"Romero, Patterson and Boyd Stapler","Bengaluru, Karnataka",37.0,342.0,2024-05-01
428,18,Hughes and Sons Foundation,"Guwahati, Assam",0.0,219.0,2024-09-01
429,64,Mendez-Newton Lipstick,"Hyderabad, Telangana",0.0,93.0,2023-10-01
430,12,"Saunders, Smith and Atkins Notebook","Raipur, Chhattisgarh",221.0,371.0,2024-03-01
431,6,Jordan Ltd Perfume,"Visakhapatnam, Andhra Pradesh",0.0,120.0,2024-07-01
432,98,Whitney-Garcia Microwave,"Mysuru, Karnataka",,295.0,2024-08-01
433,33,"Robertson, Briggs and Hall Smartwatch","Ranchi, Jharkhand",96.0,457.0,2022-07-01
434,90,"Wilson, Schultz and Ross Air Conditioner","Vadodara, Gujarat",61.0,322.0,2023-02-01
435,40,Short Group Eraser,"Bhubaneswar, Odisha",78.0,481.0,2022-10-01
436,84,Hansen Inc Face Mask,"Bhubaneswar, Odisha",111.0,150.0,2022-09-01
437,75,Chen PLC Perfume,"Chennai, Tamil Nadu",3.0,302.0,2022-10-01
438,88,Gonzalez-Cole Cushion,"Amritsar, Punjab",136.0,,2022-12-01
439,9,"Hodges, Stanley and Sanchez Air Conditioner","Nagpur, Maharashtra",274.0,396.0,2024-07-01
440,17,Wolfe-Hood Pen,"Kochi, Kerala",54.0,157.0,2023-08-01
441,72,Peterson-Garrison Refrigerator,"Kochi, Kerala",50.0,331.0,2024-05-01
442,35,Davis Inc Washing Machine,"Visakhapatnam, Andhra Pradesh",289.0,459.0,2023-05-01
443,6,Jordan Ltd Perfume,"Visakhapatnam, Andhra Pradesh",135.0,269.0,2024-05-01
444,76,Willis-Miller Laptop,"Chandigarh, UT",0.0,69.0,2022-07-01
445,46,Frank-Garcia Air Conditioner,"Raipur, Chhattisgarh",0.0,185.0,2022-05-01
446,88,Gonzalez-Cole Cushion,"Bhubaneswar, Odisha",,112.0,2022-11-01
447,16,Hernandez Inc Moisturizer,"Jalandhar, Punjab",0.0,142.0,2024-03-01
448,18,Hughes and Sons Foundation,"Chandigarh, UT",0.0,78.0,2022-12-01
449,39,"Smith, Hill and Woods Perfume","Vadodara, Gujarat",0.0,321.0,2024-07-01
450,44,Cortez Ltd Protein Powder,"Guwahati, Assam",207.0,343.0,2022-07-01
451,42,Robinson Ltd Curtains,"Dehradun, Uttarakhand",81.0,219.0,2023-06-01
452,91,Garcia-Mills Headphones,"Nagpur, Maharashtra",21.0,168.0,2023-05-01
453,67,Hill PLC Air Conditioner,"Chandigarh, UT",0.0,73.0,2024-04-01
454,66,"Harris, Sloan and Mack Refrigerator","Mangalore, Karnataka",0.0,245.0,2022-05-01
455,53,Rogers Inc Smartphone,"Noida, Uttar Pradesh",104.0,413.0,2024-02-01
456,42,Robinson Ltd Curtains,"Gurugram, Haryana",157.0,,2022-02-01
457,96,Johnson-Chapman Perfume,"Mysuru, Karnataka",0.0,305.0,2022-06-01
458,60,Johnson-Banks Vitamins,"Lucknow, Uttar Pradesh",0.0,119.0,2023-03-01
459,53,Rogers Inc Smartphone,"Bengaluru, Karnataka",0.0,204.0,2022-05-01
460,83,Garcia Ltd Pen,"Raipur, Chhattisgarh",0.0,196.0,2023-10-01
461,58,Miles-Zhang Lipstick,"Delhi, Delhi",61.0,393.0,2022-07-01
462,18,Hughes and Sons Foundation,"Bhopal, Madhya Pradesh",346.0,440.0,2024-09-01
463,17,Wolfe-Hood Pen,"Vadodara, Gujarat",0.0,396.0,2024-06-01
464,3,"Schultz, Avila and Foster Table Lamp","Visakhapatnam, Andhra Pradesh",455.0,493.0,2024-05-01
465,81,Lewis PLC Vacuum Cleaner,"Vijayawada, Andhra Pradesh",0.0,90.0,2022-03-01
466,64,Mendez-Newton Lipstick,"Jalandhar, Punjab",,295.0,2022-11-01
467,89,James Ltd Smartphone,"Jalandhar, Punjab",0.0,264.0,2022-12-01
468,36,"Ferguson, Hernandez and Boyd Yoga Mat","Hyderabad, Telangana",,468.0,2023-04-01
469,61,Montoya-Holden Curtains,"Mangalore, Karnataka",0.0,290.0,2023-09-01
470,69,"Curry, Cervantes and Jackson Vase","Kochi, Kerala",427.0,468.0,2022-03-01
471,13,Christensen-Patrick Foundation,"Chandigarh, UT",,416.0,2024-06-01
472,90,"Wilson, Schultz and Ross Air Conditioner","Bengaluru, Karnataka",227.0,285.0,2022-12-01
473,22,"Romero, Patterson and Boyd Stapler","Kochi, Kerala",200.0,402.0,2022-03-01
474,44,Cortez Ltd Protein Powder,"Kolkata, West Bengal",0.0,88.0,2022-07-01
475,21,"Bass, Wright and Jones Table Lamp","Bhubaneswar, Odisha",0.0,295.0,2024-07-01
476,66,"Harris, Sloan and Mack Refrigerator","Jalandhar, Punjab",0.0,,2022-12-01
477,33,"Robertson, Briggs and Hall Smartwatch","Guwahati, Assam",0.0,152.0,2023-07-01
478,44,Cortez Ltd Protein Powder,"Guwahati, Assam",182.0,438.0,2023-09-01
479,73,"Jordan, West and Garcia Yoga Mat","Amritsar, Punjab",150.0,412.0,2024-01-01
480,81,Lewis PLC Vacuum Cleaner,"Vijayawada, Andhra Pradesh",0.0,108.0,2024-06-01
481,89,James Ltd Smartphone,"Jalandhar, Punjab",0.0,343.0,2023-01-01
482,19,Gray Ltd Curtains,"Raipur, Chhattisgarh",29.0,216.0,2022-10-01
483,88,Gonzalez-Cole Cushion,"Pune, Maharashtra",80.0,126.0,2023-09-01
484,36,"Ferguson, Hernandez and Boyd Yoga Mat","Dehradun, Uttarakhand",0.0,198.0,2022-02-01
485,17,Wolfe-Hood Pen,"Kolkata, West Bengal",0.0,138.0,2024-07-01
486,36,"Ferguson, Hernandez and Boyd Yoga Mat","Amritsar, Punjab",218.0,388.0,2022-06-01
487,28,Hernandez-Patel Wall Clock,"Mangalore, Karnataka",315.0,460.0,2024-09-01
488,35,Davis Inc Washing Machine,"Amritsar, Punjab",0.0,248.0,2023-05-01
489,10,Byrd-Bailey Wall Clock,"Kolkata, West Bengal",104.0,131.0,2023-04-01
490,76,Willis-Miller Laptop,"Shimla, Himachal Pradesh",218.0,435.0,2023-01-01
491,60,Johnson-Banks Vitamins,"Ahmedabad, Gujarat",251.0,326.0,2023-03-01
492,38,Flores Group Moisturizer,"Shimla, Himachal Pradesh",0.0,294.0,2024-09-01
493,46,Frank-Garcia Air Conditioner,"Jalandhar, Punjab",,458.0,2023-04-01
494,32,Alvarado LLC Yoga Mat,"Raipur, Chhattisgarh",0.0,78.0,2024-03-01
495,4,"Mcdaniel, Mercer and Nash Tablet","Vijayawada, Andhra Pradesh",48.0,42600.0,2022-06-01
496,23,Thornton Inc Smartwatch,"Noida, Uttar Pradesh",355.0,496.0,2023-11-01
497,91,Garcia-Mills Headphones,"Delhi, Delhi",69.0,278.0,2022-07-01
498,50,Bell Group Vitamins,"Nagpur, Maharashtra",213.0,438.0,2022-02-01
499,74,Rowe Ltd Table Lamp,"Vadodara, Gujarat",0.0,169.0,2022-01-01
500,48,Suarez-French Refrigerator,"Bengaluru, Karnataka",123.0,146.0,2022-01-01
501,59,"Stephenson, Weber and Bailey Lipstick","Ahmedabad, Gujarat",284.0,456.0,2022-04-01
502,90,"Wilson, Schultz and Ross Air Conditioner","Mysuru, Karnataka",323.0,338.0,2023-10-01
503,14,Acevedo Inc Notebook,"Lucknow, Uttar Pradesh",0.0,172.0,2022-07-01
504,89,James Ltd Smartphone,"Ranchi, Jharkhand",0.0,475.0,2023-01-01
505,16,Hernandez Inc Moisturizer,"Amritsar, Punjab",138.0,442.0,2022-12-01
506,60,Johnson-Banks Vitamins,"Jaipur, Rajasthan",0.0,142.0,2024-04-01
507,95,Soto-Weaver Cushion,"Jalandhar, Punjab",0.0,266.0,2024-08-01
508,42,Robinson Ltd Curtains,"Ahmedabad, Gujarat",0.0,,2024-07-01
509,93,Walker-Choi Protein Powder,"Nagpur, Maharashtra",391.0,497.0,2023-02-01
510,6,Jordan Ltd Perfume,"Coimbatore, Tamil Nadu",344.0,364.0,2023-12-01
511,69,"Curry, Cervantes and Jackson Vase","Raipur, Chhattisgarh",26.0,409.0,2023-02-01
512,29,Briggs Ltd Wall Clock,"Dehradun, Uttarakhand",406.0,437.0,2023-07-01
513,86,Zuniga-Black Air Conditioner,"Guwahati, Assam",0.0,227.0,2023-02-01
514,80,Ortiz-Garcia Laptop,"Srinagar, J&K",136.0,181.0,2024-07-01
515,1,Bullock Group Smartwatch,"Pune, Maharashtra",0.0,344.0,2022-07-01
516,19,Gray Ltd Curtains,"Delhi, Delhi",0.0,321.0,2024-02-01
517,83,Garcia Ltd Pen,"Delhi, Delhi",123.0,309.0,2022-07-01
518,31,"Huang, White and Mcclure Washing Machine","Chennai, Tamil Nadu",27.0,90.0,2023-12-01
519,87,"Reid, Harvey and Richmond Foundation","Bhubaneswar, Odisha",0.0,151.0,2022-11-01
520,77,"Simpson, Davis and Garcia Camera","Chennai, Tamil Nadu",336.0,401.0,2023-06-01
521,79,"Grant, Johnson and Allen Smartphone","Cuttack, Odisha",96.0,359.0,2022-08-01
522,39,"Smith, Hill and Woods Perfume","Chandigarh, UT",443.0,443.0,2022-12-01
523,18,Hughes and Sons Foundation,"Guwahati, Assam",0.0,154.0,2023-07-01
524,82,Welch-Davis Tablet,"Ahmedabad, Gujarat",,347.0,2024-02-01
525,94,Sullivan-Brown Shampoo,"Mangalore, Karnataka",154.0,453.0,2022-11-01
526,96,Johnson-Chapman Perfume,"Thiruvananthapuram, Kerala",0.0,,2023-09-01
527,63,Cantu-Phillips Headphones,"Pune, Maharashtra",109.0,281.0,2022-12-01
528,10,Byrd-Bailey Wall Clock,"Cuttack, Odisha",79.0,248.0,2022-09-01
529,44,Cortez Ltd Protein Powder,"Bhopal, Madhya Pradesh",0.0,51.0,2022-08-01
530,58,Miles-Zhang Lipstick,"Dehradun, Uttarakhand",0.0,158.0,2024-04-01
531,16,Hernandez Inc Moisturizer,"Visakhapatnam, Andhra Pradesh",67.0,476.0,2023-08-01
532,52,Simmons Ltd Table Lamp,"Vadodara, Gujarat",93.0,102.0,2023-10-01
533,22,"Romero, Patterson and Boyd Stapler","Kanpur, Uttar Pradesh",35.0,359.0,2022-02-01
534,97,"Porter, Harper and Gomez Tablet","Visakhapatnam, Andhra Pradesh",264.0,451.0,2022-05-01
535,59,"Stephenson, Weber and Bailey Lipstick","Dehradun, Uttarakhand",0.0,62.0,2023-11-01
536,78,Hill-Osborne Face Mask,"Pune, Maharashtra",85.0,191.0,2022-07-01
537,50,Bell Group Vitamins,"Vijayawada, Andhra Pradesh",66.0,472.0,2023-05-01
538,2,Larson and Sons Foundation,"Ahmedabad, Gujarat",124.0,256.0,2022-04-01
539,92,"Thomas, Tate and Soto Smartwatch","Kolkata, West Bengal",0.0,389.0,2024-06-01
540,23,Thornton Inc Smartwatch,"Lucknow, Uttar Pradesh",0.0,412.0,2024-01-01
541,1,Bullock Group Smartwatch,"Gurugram, Haryana",0.0,115.0,2023-06-01
542,15,Owens Ltd Refrigerator,"Noida, Uttar Pradesh",154.0,209.0,2023-03-01
543,17,Wolfe-Hood Pen,"Amritsar, Punjab",0.0,61.0,2023-06-01
544,44,Cortez Ltd Protein Powder,"Bhopal, Madhya Pradesh",0.0,410.0,2024-05-01
545,12,"Saunders, Smith and Atkins Notebook","Thiruvananthapuram, Kerala",0.0,249.0,2022-06-01
546,14,Acevedo Inc Notebook,"Srinagar, J&K",401.0,455.0,2023-03-01
547,95,Soto-Weaver Cushion,"Thiruvananthapuram, Kerala",0.0,,2024-02-01
548,32,Alvarado LLC Yoga Mat,"Shimla, Himachal Pradesh",0.0,179.0,2023-05-01
549,16,Hernandez Inc Moisturizer,"Mysuru, Karnataka",0.0,123.0,2024-09-01
550,72,Peterson-Garrison Refrigerator,"Ahmedabad, Gujarat",,,2023-04-01
551,16,Hernandez Inc Moisturizer,"Pune, Maharashtra",,136.0,2024-02-01
552,49,"Brown, Horn and Livingston Massage Oil","Kochi, Kerala",0.0,301.0,2022-11-01
553,30,"Miller, Riggs and Riley Shampoo","Visakhapatnam, Andhra Pradesh",345.0,464.0,2022-12-01
554,22,"Romero, Patterson and Boyd Stapler","Amritsar, Punjab",0.0,269.0,2023-08-01
555,16,Hernandez Inc Moisturizer,"Lucknow, Uttar Pradesh",0.0,258.0,2023-05-01
556,97,"Porter, Harper and Gomez Tablet","Pune, Maharashtra",131.0,145.0,2022-04-01
557,57,"Bush, Evans and Davidson Smartphone","Lucknow, Uttar Pradesh",103.0,441.0,2022-09-01
558,31,"Huang, White and Mcclure Washing Machine","Mysuru, Karnataka",,277.0,2022-03-01
559,60,Johnson-Banks Vitamins,"Raipur, Chhattisgarh",0.0,235.0,2024-06-01
560,65,"Singleton, Everett and Thompson Moisturizer","Amritsar, Punjab",68.0,391.0,2023-01-01
561,31,"Huang, White and Mcclure Washing Machine","Bhopal, Madhya Pradesh",0.0,64.0,2022-06-01
562,87,"Reid, Harvey and Richmond Foundation","Vadodara, Gujarat",136.0,224.0,2024-07-01
563,27,Gay-Clarke Moisturizer,"Coimbatore, Tamil Nadu",0.0,91.0,2022-10-01
564,18,Hughes and Sons Foundation,"Thiruvananthapuram, Kerala",99.0,105.0,2022-09-01
565,66,"Harris, Sloan and Mack Refrigerator","Bhubaneswar, Odisha",0.0,320.0,2023-11-01
566,18,Hughes and Sons Foundation,"Kolkata, West Bengal",321.0,445.0,2022-02-01
567,25,Gordon and Sons Lipstick,"Chennai, Tamil Nadu",0.0,119.0,2023-03-01
